   2509.14 -14852.0
   2510.14 -13557.0
   2511.14 -11866.0
   2512.14 -9821.00
   2513.14 -7391.00
   2514.14 -4610.00
   2515.14 -935.000
   2516.14  3472.00
   2517.14  8309.00
   2518.14  13324.0
   2519.14  17798.0
   2520.14  21560.0
   2521.14  24464.0
   2522.14  26265.0
   2523.14  27174.0
   2524.14  27061.0
   2525.14  25375.0
   2526.14  21819.0
   2527.14  16735.0
   2528.14  10991.0
   2529.14  5040.00
   2530.14 -1018.00
   2531.14 -6749.00
   2532.14 -12218.0
   2533.14 -17515.0
   2534.14 -22015.0
   2535.14 -25261.0
   2536.14 -27299.0
   2537.14 -28456.0
   2538.14 -28603.0
   2539.14 -27625.0
   2540.14 -25415.0
   2541.14 -21493.0
   2542.14 -15699.0
   2543.14 -8509.00
   2544.14 -968.000
   2545.14  6210.00
   2546.14  12601.0
   2547.14  17738.0
   2548.14  21775.0
   2549.14  24913.0
   2550.14  26601.0
   2551.14  26762.0
   2552.14  25703.0
   2553.14  22911.0
   2554.14  18186.0
   2555.14  12063.0
   2556.14  4925.00
   2557.14 -3039.00
   2558.14 -11368.0
   2559.14 -19292.0
   2560.14 -26145.0
   2561.14 -31681.0
   2562.14 -35949.0
   2563.14 -38687.0
   2564.14 -39439.0
   2565.14 -37773.0
   2566.14 -33662.0
   2567.14 -27807.0
   2568.14 -20512.0
   2569.14 -11705.0
   2570.14 -2046.00
   2571.14  7680.00
   2572.14  16964.0
   2573.14  25571.0
   2574.14  33194.0
   2575.14  38755.0
   2576.14  41697.0
   2577.14  41889.0
   2578.14  38966.0
   2579.14  33542.0
   2580.14  26571.0
   2581.14  18309.0
   2582.14  8867.00
   2583.14 -1229.00
   2584.14 -11406.0
   2585.14 -21151.0
   2586.14 -29525.0
   2587.14 -35886.0
   2588.14 -40112.0
   2589.14 -41694.0
   2590.14 -40516.0
   2591.14 -36997.0
   2592.14 -31188.0
   2593.14 -23185.0
   2594.14 -13471.0
   2595.14 -2859.00
   2596.14  7959.00
   2597.14  18413.0
   2598.14  27645.0
   2599.14  34985.0
   2600.14  40112.0
   2601.14  42481.0
   2602.14  41692.0
   2603.14  38148.0
   2604.14  32244.0
   2605.14  23946.0
   2606.14  13702.0
   2607.14  2307.00
   2608.14 -9379.00
   2609.14 -20153.0
   2610.14 -29180.0
   2611.14 -35940.0
   2612.14 -40176.0
   2613.14 -42062.0
   2614.14 -41365.0
   2615.14 -37887.0
   2616.14 -31644.0
   2617.14 -22940.0
   2618.14 -12646.0
   2619.14 -1724.00
   2620.14  8859.00
   2621.14  18501.0
   2622.14  26568.0
   2623.14  32277.0
   2624.14  35253.0
   2625.14  35427.0
   2626.14  32903.0
   2627.14  27727.0
   2628.14  20148.0
   2629.14  10615.0
   2630.14 -332.000
   2631.14 -11691.0
   2632.14 -22172.0
   2633.14 -30626.0
   2634.14 -36495.0
   2635.14 -39523.0
   2636.14 -39757.0
   2637.14 -37792.0
   2638.14 -33664.0
   2639.14 -27082.0
   2640.14 -18377.0
   2641.14 -8107.00
   2642.14  3181.00
   2643.14  14463.0
   2644.14  24072.0
   2645.14  31126.0
   2646.14  35671.0
   2647.14  37457.0
   2648.14  36160.0
   2649.14  31580.0
   2650.14  24030.0
   2651.14  14347.0
   2652.14  3310.00
   2653.14 -8169.00
   2654.14 -19183.0
   2655.14 -28683.0
   2656.14 -35437.0
   2657.14 -38747.0
   2658.14 -38873.0
   2659.14 -36311.0
   2660.14 -31176.0
   2661.14 -23815.0
   2662.14 -14823.0
   2663.14 -4859.00
   2664.14  5543.00
   2665.14  15776.0
   2666.14  24997.0
   2667.14  32603.0
   2668.14  37403.0
   2669.14  38396.0
   2670.14  35706.0
   2671.14  29592.0
   2672.14  20750.0
   2673.14  10261.0
   2674.14 -612.000
   2675.14 -10729.0
   2676.14 -19782.0
   2677.14 -27279.0
   2678.14 -32482.0
   2679.14 -34966.0
   2680.14 -34354.0
   2681.14 -30642.0
   2682.14 -24167.0
   2683.14 -15652.0
   2684.14 -6000.00
   2685.14  4008.00
   2686.14  13436.0
   2687.14  21448.0
   2688.14  27647.0
   2689.14  31614.0
   2690.14  32569.0
   2691.14  30202.0
